127.0.0.1; 26/Oct/2015:00:00:01 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A07.641&campaign=&country_code=ES&city=None&ip_address=95.23.180.153&language=espa%3Fol&device_name=&device_type=Lenovo%3A%3ATab2A7-10F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A44.561&campaign=&country_code=FR&city=Paris&ip_address=92.151.197.128&language=fran%3Fais&device_name=&device_type=motorola%3A%3AXT1032&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A48.258&campaign=&country_code=AR&city=None&ip_address=190.173.25.240&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9060M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A22%3A53.369&campaign=&country_code=CL&city=Santiago&ip_address=191.116.79.233&language=es-CL&device_name=iPhone+de+gonzalo&device_type=iPhone4%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A00.668&campaign=&country_code=BR&city=None&ip_address=186.219.32.114&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G530H&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A03.519&campaign=&country_code=AE&city=None&ip_address=91.72.141.120&language=ru-RU&device_name=iPhone+%282%29&device_type=iPhone6%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:37 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A04.107&campaign=&country_code=RU&city=None&ip_address=188.32.19.144&language=ru-RU&device_name=iPhone&device_type=iPhone5%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:37 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A01.871&campaign=&country_code=BR&city=None&ip_address=187.57.210.206&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1097&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:40 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A36.722&campaign=&country_code=IE&city=Dublin&ip_address=37.228.198.185&language=English&device_name=&device_type=samsung%3A%3ASM-A500FU&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:40 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A38.175&campaign=&country_code=BR&city=None&ip_address=189.105.103.150&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I8552B&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A40.403&campaign=&country_code=BR&city=None&ip_address=177.223.29.109&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G3502T&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A40.099&campaign=&country_code=BR&city=None&ip_address=191.247.228.173&language=portugu%3Fs&device_name=&device_type=Sony%3A%3AD2403&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:42 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A03.042&campaign=&country_code=PL&city=None&ip_address=83.17.250.170&language=polski&device_name=&device_type=samsung%3A%3AGT-I9301I&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:42 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A45.365&campaign=&country_code=DZ&city=None&ip_address=154.121.251.40&language=fran%3Fais&device_name=&device_type=HUAWEI%3A%3AHol-U19&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A06.630&campaign=&country_code=NG&city=None&ip_address=197.211.53.18&language=English&device_name=&device_type=intel%3A%3ATM785M3&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A40.764&campaign=&country_code=BR&city=None&ip_address=189.51.23.222&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT1068&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A49.395&campaign=&country_code=MA&city=None&ip_address=105.190.155.57&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-N9005&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A49.577&campaign=&country_code=TR&city=Bursa&ip_address=78.177.128.116&language=T%3Frk%3Fe&device_name=&device_type=lge%3A%3ALG-D693TR&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A56.103&campaign=&country_code=PT&city=Guimar%3Fes&ip_address=188.83.152.2&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G920F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A06.535&campaign=&country_code=ES&city=None&ip_address=85.155.200.190&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G531F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:43 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A09.637&campaign=&country_code=CH&city=None&ip_address=92.105.98.127&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A17.543&campaign=&country_code=BR&city=Guarulhos&ip_address=186.250.223.6&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I9195&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A41.963&campaign=&country_code=TR&city=None&ip_address=212.252.57.120&language=T%3Frk%3Fe&device_name=&device_type=TURKCELL%3A%3ATURKCELL+T60&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A30.205&campaign=&country_code=BR&city=None&ip_address=177.156.1.58&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G3502T&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A56.792&campaign=&country_code=AR&city=Buenos+Aires&ip_address=186.158.192.159&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-S7390L&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A47.576&campaign=&country_code=HU&city=Budapest&ip_address=89.132.226.161&language=magyar&device_name=&device_type=samsung%3A%3ASM-P600&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A22%3A58.714&campaign=&country_code=AU&city=Brisbane&ip_address=58.7.209.30&language=en&device_name=Jonesy%27s+i6&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A00.758&campaign=&country_code=US&city=Brooklyn&ip_address=66.87.116.86&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G360P&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A02.770&campaign=&country_code=FR&city=None&ip_address=92.90.222.216&language=fr&device_name=iPhone+de+simon&device_type=iPhone5%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:44 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A08.106&campaign=&country_code=TZ&city=None&ip_address=197.250.50.93&language=English&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:45 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A47.956&campaign=&country_code=BR&city=None&ip_address=177.23.95.40&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I9300&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:45 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A12.884&campaign=&country_code=IR&city=Esfahan&ip_address=5.219.46.60&language=%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I8552&app_version=4.8.3&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:45 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A46.749&campaign=&country_code=IR&city=Tehran&ip_address=5.237.91.164&language=English&device_name=&device_type=HUAWEI%3A%3AHUAWEI+Y511-U30&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:46 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A10.116&campaign=&country_code=PL&city=None&ip_address=94.240.3.23&language=polski&device_name=&device_type=MID%3A%3AFERGUSON+Regent+TV8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:46 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A53.088&campaign=&country_code=US&city=None&ip_address=154.56.88.162&language=fran%3Fais&device_name=&device_type=samsung%3A%3AGT-I9505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:46 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A58.685&campaign=&country_code=AR&city=None&ip_address=191.83.237.179&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G355M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:46 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A50.888&campaign=&country_code=NL&city=Amsterdam&ip_address=5.79.86.146&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I9500&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:46 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A52.541&campaign=&country_code=BR&city=None&ip_address=191.61.14.119&language=portugu%3Fs&device_name=&device_type=Huawei%3A%3AY340-U081&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A44.968&campaign=&country_code=BR&city=Passo+Fundo&ip_address=191.5.15.121&language=portugu%3Fs&device_name=&device_type=BLU%3A%3ABLU+STUDIO+G&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A55.705&campaign=&country_code=NG&city=None&ip_address=197.210.227.61&language=English&device_name=&device_type=samsung%3A%3ASM-G925F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A57.921&campaign=&country_code=TR&city=None&ip_address=176.218.18.179&language=T%3Frk%3Fe&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A49.376&campaign=&country_code=SA&city=None&ip_address=78.95.13.75&language=English&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A08.422&campaign=&country_code=BR&city=Caarap%3F&ip_address=177.201.84.245&language=portugu%3Fs&device_name=&device_type=GENESIS%3A%3AGT-7327&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:47 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A09.250&campaign=&country_code=RU&city=Saint+Petersburg&ip_address=37.153.36.57&language=ru&device_name=iPad&device_type=iPad2%3B5&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:48 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A12.271&campaign=&country_code=FR&city=Ajaccio&ip_address=109.208.129.201&language=fr-FR&device_name=DOROTHEE&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:48 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A01.305&campaign=&country_code=MA&city=None&ip_address=105.154.192.252&language=fr-FR&device_name=iPhone+de+JY+Rivalland&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:49 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A47.665&campaign=&country_code=ID&city=Jakarta&ip_address=112.215.63.129&language=Bahasa+Indonesia&device_name=&device_type=samsung%3A%3ASM-A500F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:51 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A47.675&campaign=&country_code=TR&city=Manisa&ip_address=88.236.75.166&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3AGT-I9300&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A29.289&campaign=&country_code=ES&city=None&ip_address=84.76.179.94&language=espa%3Fol&device_name=&device_type=Sony%3A%3ASGP521&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A35.252&campaign=&country_code=US&city=Fort+Lauderdale&ip_address=172.56.26.36&language=English&device_name=&device_type=samsung%3A%3ASGH-T999&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A56.404&campaign=&country_code=SE&city=Skee&ip_address=78.70.251.54&language=svenska&device_name=&device_type=samsung%3A%3ASM-G388F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A22%3A50.413&campaign=&country_code=DE&city=None&ip_address=176.65.223.84&language=en-US&device_name=i.6s.social.b.n.1.2015--ios9&device_type=iPhone8%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A11.198&campaign=&country_code=US&city=None&ip_address=166.172.189.121&language=English&device_name=&device_type=samsung%3A%3ASAMSUNG-SM-T337A&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A17.134&campaign=&country_code=US&city=Tulsa&ip_address=68.13.225.230&language=en-US&device_name=aceofspade4%3Fs+iPad&device_type=iPad2%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:52 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A00.569&campaign=&country_code=BR&city=None&ip_address=189.89.7.222&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I8552B&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:53 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A22%3A56.999&campaign=&country_code=BR&city=None&ip_address=177.0.253.116&language=portugu%3Fs&device_name=&device_type=motorola%3A%3AXT916&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:53 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A08.911&campaign=&country_code=CR&city=San+Jos%3F&ip_address=201.191.199.120&language=espa%3Fol&device_name=&device_type=HUAWEI%3A%3AHUAWEI+GRA-L09&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:54 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A23%3A14.158&campaign=&country_code=PT&city=None&ip_address=2.83.232.46&language=portugu%3Fs&device_name=&device_type=bq%3A%3AAquaris+E4.5&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:23:54 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+21%3A23%3A11.158&campaign=&country_code=TR&city=Bursa&ip_address=176.238.16.8&language=tr-TR&device_name=iPhone&device_type=iPhone6%3B2&app_version=&media_source= ; -
